token,academic_career,term,class_nbr,module_code,course_title,class_group,module_credits,grading_basis,final_grade,earn_credit,requirement_designation,original_letter_grade,final_marks,grade_points,grade_points_per_unit
9640_770,UGRD,910,15553,PR4104,Dynamics of Interpersonal Effectiveness,TE4,4,GRD,,,,,69,0,0
1705_771,UGRD,720,1781,CS2102,Mechanics Of Machines,L1,2,CSU,B+,Y,,B+,74.2,18,9
26602_772,UGRD,1720,1486,CM2101,Chinese Language: Its Past and Present,L1,4,NON,,,,,77,0,0
7307_773,GRAD,1310,1077,CFG1010,Engineering Professionalism,L1,4,NON,B-,Y,,B-,81.2,18,4.5
28339_774,GRAD,1320,1113,CH1101E,Management Science,P1,4,GRD,B-,Y,,B-,0,16,4
29328_775,UGRD,1620,12337,PC1432,Japanese 1,S1,4,NON,B,Y,,B,66.6,0,0
7830_776,UGRD,1620,1739,CS2103T,Business and Technical Communication,LSL1,0,NOT,IP,Y,,IP,62,0,0
60879_777,UGRD,840,1063,CS1010E,Principles of Marketing,L2,0,GRD,,,,,71,12,0
44383_778,UGRD,1530,1085,LC2007,Communicating Engineering,T1,0,GRD,B+,Y,,B+,0,0,0
24810_779,UGRD,1214,1189,ME3102,Honours Thesis,T10,0,GRD,,,,,0,20,0
25590_780,GRAD,1210,1049,SSA2211,Geographical Journeys: Exploring World Environments,L1,4,NON,,,,,79,12,3
25984_781,GRAD,1010,1022,LC2004,Accounting Information Systems,L1,4,GRD,,,,,0,0,0
56105_782,UGRD,910,1086,DP1001,Mathematics I,T2,4,NON,IP,Y,,IP,56.5,20,5
42893_783,UGRD,920,1537,ACC1006,Personal Development & Career Management,LSL1,0,GRD,,,,,64.6,0,0
62211_784,UGRD,1210,1066,BFS1001,Methods of Social Research,LSL1,4,GRD,S,Y,,S,0,14,3.5
42697_785,UGRD,1430,1026,EC3303,Bahasa Indonesia 1,L1,4,GRD,A-,Y,,A-,0,16,4
33482_786,UGRD,1320,1908,CS2010,Abnormal Psychology,S1,0,GRD,CS,Y,,CS,53.8,20,0
24564_787,UGRD,810,1439,LAG2201,Accounting for Decision Makers,L1,0,NCP,B+,Y,,B+,88.8,16,0
14730_788,UGRD,820,1408,CM2142,Heat & Mass Transfer,~DO1,0,NON,,,,,75.7,12,0
10013_789,UGRD,1110,1204,MA1505,Quantitative Reasoning,T2,4,GRD,,,,,0,0,0
30068_790,GRAD,1720,1801,CS1020,English for Academic Purposes,T8,0,GRD,IP,Y,,IP,0,18,0
12318_791,UGRD,1210,1277,CM2101,Chinese Language: Its Past and Present,LSL1,4,GRD,B+,Y,,B+,0,10,2.5
28256_792,UGRD,1000,1354,CM1111,Design Project,L1,0,NOT,,,,,70.3,0,0
61301_793,GRAD,1140,1573,IT1005,Basic Applied Mathematics for Sciences,L1,4,GRD,C,Y,,C,63.4,16,4
24198_794,UGRD,1520,1065,LSM3214,Singapore and Japan: Historical and Contemporary Relationships,E1,0,GRD,B,Y,,B,69.3,0,0
50385_795,GRAD,1420,1092,LSM1104,Feedback Control Systems,LSL1,4,NON,A,Y,,A,59.3,12,3
58285_796,UGRD,720,1137,EC3101,Statistics for Life Sciences,B1,4,GRD,B,Y,,B,72.2,0,0
60820_797,GRAD,1130,1076,GEK1520,Understand'g Uncertainty & Stats Think'g,E1,4,SNU,B,Y,,B,49.8,32,8
7595_798,GRAD,1540,5121,BSP1004X,Pharmacy Law,L1,0,NON,,,,,0,0,0
59210_799,UGRD,820,1157,NM1101E,Asking Questions,LSL1,4,GRD,F,N,,F,66.9,0,0
33981_800,UGRD,1740,2098,NM2216,CORPORATE STRATEGY,T2C,4,NON,CS,Y,,CS,59.4,0,0
44554_801,UGRD,1710,2014,PH1102E,"Legal Analysis, Research & Communication",L1,4,GRD,B-,Y,,B-,80.7,14,3.5
49180_802,UGRD,1620,1520,GEK1519,Multivariable Calculus,LSL1,4,GRD,,,,,74,0,0
20226_803,GRAD,1620,1123,ME2151,Probability and Statistics,L1,4,GRD,B+,Y,,B+,67,18,4.5
49586_804,UGRD,1010,1080,LC1003,Organic Chemistry for Engineers,L1,4,GRD,B,Y,,B,0,20,5
45013_805,UGRD,1310,2491,DSC1007,Process Modeling And Numerical Simulation,L1,0,NON,A,Y,,A,78.9,22.5,0
34710_806,NGRD,1020,1588,ME2103,Pharmacy Practice III,L1,4,GRD,A-,Y,,A-,0,16,4
32020_807,UGRD,620,2098,EG1108,Linear Algebra I,L1,0,GRD,,,,,0,0,0
28047_808,UGRD,910,1034,LSM4199,Fluid-Solid Systems,T6,0,GRD,B+,Y,,B+,58.6,14,0
32912_809,UGRD,820,1284,MA1505,Quantitative Reasoning,T1,4,GRD,B-,Y,,B-,0,0,0
22777_810,UGRD,1310,1250,ACC1002,B.Eng. Dissertation,L1,4,GRD,A,Y,,A,80,0,0
3450_811,GRAD,1110,5121,LAJ1201,DOCTORAL SEMINARS,L1,8,GRD,,,,,57,0,0
31464_812,UGRD,1620,15258,CN3108,"Malays - Tradition, Conflict and Change",T1,4,GRD,B-,Y,,B-,76,14,3.5
20961_813,UGRD,1020,1040,GEQ1000,Operations Management,B2,0,GRD,,,,,0,0,0
5760_814,GRAD,920,1082,ST1232,Microeconomic Analysis I,TT1,4,NON,,,,,87.1,0,0
37540_815,GRAD,1620,1582,EG2401,Principles of Economics,L1,4,GRD,S,Y,,S,0,14,3.5
49853_816,UGRD,1510,1118,MD2150,Real Estate Investment Analysis,SB1,3,SNU,B,Y,,B,0,14,4.66666667
8173_817,UGRD,1710,1987,ST2131,Cell Biology,L1,4,GRD,B+,Y,,B+,0,0,0
40512_818,UGRD,1520,1083,MA3269,Introduction to Cultural Studies,LSL1,4,NCP,A+,Y,,A+,0,18,4.5
27889_819,UGRD,1320,1007,ME2134,Engineering Thermodynamics,SA4,4,NON,,,,,60,12,3
11395_820,UGRD,1410,1919,LAJ1201,DOCTORAL SEMINARS,T8,0,GRD,IP,Y,,IP,81.2,0,0
33398_821,UGRD,1710,1828,EC3332,An Introduction to Literary Studies,LK2,4,SNU,,,,,72.6,0,0
8515_822,UGRD,1510,1424,TG2415,Principles of Communication Management,T2L,4,NON,B,Y,,B,69,20,5
22764_823,UGRD,1810,10592,MA1102R,Southeast Asia: A Changing Region,LSL2,4,GRD,CS,Y,,CS,72.3,40,10
27293_824,UGRD,1810,15558,NM3219,Information Systems Applications,LSL1,4,NON,A,Y,,A,68.1,20,5
23435_825,UGRD,1120,1631,SN1101E,Government and Politics of Singapore,L1,4,GRD,A-,Y,,A-,77.5,0,0
17341_826,UGRD,1310,1454,EC2303,Science of Music,)SL1,0,GRD,B,Y,,B,81.6,0,0
23892_827,UGRD,1440,4096,PR2104,Musical Concepts and Materials II,L1,4,GRD,,,,,84,14,3.5
17116_828,GRAD,1810,4253,CS2102,Mechanics Of Machines,L1,4,NON,B,Y,,B,0,0,0
57602_829,GRAD,1520,7806,ES1102,"Life, the Universe, and Everything",L1,4,NON,A+,Y,,A+,0,0,0
60056_830,UGRD,1020,1663,CN2121,Inorganic Chemistry 1,SJ1,0,SNU,,,,,71.1,10,0
1847_831,UGRD,1210,1129,LSM2102,Biodiversity,TE4,0,GRD,,,,,79.1,10,0
50737_832,UGRD,1810,1053,NM2101,Public Writing and Communication,L1,0,NON,A-,Y,,A-,85.3,16,0
4914_833,GRAD,1120,1683,SC2205,Asian Markets And Marketing Management,L1,4,NON,B-,Y,,B-,0,8,2
47257_834,UGRD,1310,1066,PF1101,Bahasa Indonesia 2,L1,0,GRD,S,Y,,S,0,18,0
32115_835,UGRD,1520,1032,CS3243,Dosage Form Design I,TW2,4,GRD,A,Y,,A,0,12,3
3806_836,GRAD,1810,2067,ST2334,Foundations for Econometrics,L1,0,GRD,D+,Y,,D+,0,0,0
46433_837,GRAD,1320,8456,MKT1003,Management And Organisation,L1,4,GRD,,,,,82,18,4.5
48592_838,UMED,1620,1017,PC1432,Japanese 1,L1,4,NON,S,Y,,S,60.5,18,4.5
45176_839,NGRD,1210,1697,MA2216,Everyday Life of Chinese Singaporeans: Past & Present (taught in English),L1,4,GRD,C+,Y,,C+,78,0,0
22715_840,UGRD,1410,1112,PS3249,Communications and New Media Research,T3,4,NOT,,,,,0,0,0
53358_841,GRAD,1610,1120,CN2122,Chemical Engineering Principles,T2,0,GRD,B+,Y,,B+,78,0,0
35627_842,UGRD,1740,1163,LAK2201,Human Factors Engineering,L1,0,NOT,B-,Y,,B-,0,0,0
22622_843,UGRD,1410,1092,HY1101E,Microeconomic Analysis II,BB10,0,GRD,,,,,0,0,0
38863_844,UGRD,620,1082,CS1010S,Law Of Contract,LSL1,0,NON,B,Y,,B,63.2,20,0
43032_845,UGRD,1630,1385,EC3303,Bahasa Indonesia 1,T1,4,GRD,C+,Y,,C+,71.3,0,0
31051_846,NGRD,920,1145,PR2105,FINANCIAL MANAGEMENT,T5,0,NON,,,,,0,14,0
34850_847,GRAD,1520,1322,PL1101E,Electrical Engineering,L1,8,GRD,,,,,60.6,0,0
1575_848,UGRD,1140,1032,SSS1207,Physics in the Life Sciences,TW5,0,SNU,S,Y,,S,0,18,0
23766_849,NGRD,1220,1212,GEK2022,Advanced Architectural Integration,T1,4,NON,B,Y,,B,0,0,0
61615_850,UGRD,820,1048,EC2104,Chemistry for Life Sciences,L1,0,GRD,,,,,0,48,0
21526_851,UGRD,1510,1142,LAJ2201,Managerial Accounting,LSL2,0,NON,B+,Y,,B+,0,12,0
32225_852,UGRD,520,1658,GEK1510,Physical Pharmacy,X1,4,NON,,,,,82,0,0
5454_853,UMED,910,1131,NCC1001,Social Work: A Heart-Head-Hand Connection,TD2,0,NON,B+,Y,C1,B+,0,14,0
11842_854,GRAD,1410,1661,CS1020,English for Academic Purposes,L1,0,GRD,B+,Y,,B+,56.5,16,0
53779_855,UGRD,810,2273,EG2401,Principles of Economics,LSL1,4,NON,,,,,0,0,0
26025_856,UGRD,1230,1053,CS1102,Mechanical Systems Design,L1,4,GRD,B-,Y,,B-,54,0,0
20306_857,UGRD,1120,1644,JS2230,Enterprise Systems Architecture and Design,LC1,4,NON,A-,Y,,A-,89,18,4.5
43216_858,GRAD,1510,1661,MA2213,Fluid Mechanics,TA4,4,GRD,,,,,69.7,0,0
15729_859,UGRD,1420,1218,DSC2006,Managerial Economics,~DE3,1,GRD,,,,,0,42,42
44761_860,UGRD,610,2961,LSM1106,Normal Structure and Function,BSB1,4,GRD,A-,Y,,A-,0,0,0
4925_861,UGRD,720,1190,ES1531,Computer Graphics,L1,5,GRD,A-,Y,C1,A-,90.7,20,4
59192_862,GRAD,1110,1264,CE2407,Global Environmental Issues,TD2,4,GRD,,,,,83.7,16,4
59969_863,UGRD,1520,2868,LSM3223,Entrepreneurship,L1,4,NON,B+,Y,,B+,0,20,5
21648_864,UGRD,1310,1002,GET1031A,Physiology 1,T8,0,NON,,,,,0,0,0
58269_865,UGRD,940,1187,PL2131,Molecular Genetics,LSL1,4,GRD,B+,Y,,B+,64.6,0,0
38039_866,NGRD,1210,7806,ST2334,Foundations for Econometrics,TT1,4,GRD,,,,,0,0,0
2050_867,UGRD,1320,1779,EG1413,Introduction to Operating Systems,L1,4,GRD,,,,,41,20,5
55371_868,UGRD,1720,1252,ES1102,"Life, the Universe, and Everything",TST1,0,GRD,A-,Y,,A-,62,0,0
47263_869,UGRD,1030,12557,CM2111,Vacation Internship Programme,L1,4,GRD,B,Y,,B,66.6,0,0
12841_870,UGRD,910,1066,CS1010S,Law Of Contract,SB1,0,GRD,IP,Y,,IP,67,16,0
46442_871,GRAD,810,1548,CE2134,Pathology,S5,4,NON,,,,,60.4,18,4.5
34514_872,GRAD,920,1281,PC1143,Medical-Surgical Nursing I,T05,4,GRD,IP,Y,,IP,0,16,4
36370_873,UGRD,1210,1690,NCC1001,Social Work: A Heart-Head-Hand Connection,T3,4,NON,B-,Y,,B-,76,0,0
5941_874,UGRD,1310,1040,SW1101E,Macro And International Economics,LSL1,4,GRD,,,,,60.8,0,0
49763_875,UGRD,1520,1131,EG1108,Linear Algebra I,T3,4,GRD,W,Y,,W,70.3,14,3.5
62170_876,UGRD,920,1292,CS1010E,Principles of Marketing,L1,0,GRD,B,Y,,B,0,16,0
31428_877,UGRD,1810,1658,ME2135,Digital Fundamentals,L1,0,NON,B,Y,,B,0,25,0
37348_878,UGRD,1410,1455,GER1000,Programming Methodology,T1,1,GRD,,,,,69.2,0,0
15517_879,GRAD,1030,1126,MA1505,Quantitative Reasoning,LSL1,4,GRD,S,Y,,S,61.6,0,0
37344_880,GRAD,1110,1627,EC3361,Thai 1,L1,0,GRD,CS,Y,,CS,51.8,0,0
9393_881,UGRD,1310,1130,GEK1055,Principles of Modern Chemistry,L1,4,NON,,,,,65.7,16,4
14515_882,UGRD,1720,1261,GER1000,Programming Methodology,L1,0,GRD,C,Y,,C,75.6,0,0
33425_883,UGRD,1510,7806,EG1109,Computer Organisation,BSB1,4,GRD,B,Y,,B,68.6,0,0
47596_884,GRAD,1410,1031,IE2130E,Systems & Control,E1,4,GRD,A,Y,,A,65.6,0,0
5371_885,UGRD,720,1869,BSP2001,Genes and Society,L1,0,GRD,B-,Y,,B-,0,0,0
60041_886,UGRD,1810,1891,PC1222,Macroeconomic Analysis II,L1,4,GRD,B+,Y,,B+,78.2,0,0
44039_887,UGRD,820,1102,SC2205,Asian Markets And Marketing Management,BSB1,0,GRD,,,,,0,0,0
3352_888,UGRD,1620,1449,GEK1900,World Religions,E1,5,GRD,C+,Y,,C+,0,0,0
33867_889,UGRD,1810,1246,EG1109,Computer Organisation,L1,3,NON,A,Y,,A,72,16,5.33333333
6010_890,UGRD,1610,1381,TR2201,REAL ESTATE ECONOMICS,LSL1,0,GRD,A,Y,,A,60.7,18,0
45791_891,UGRD,1710,1120,SSA2204,Fundamentals of Biochemistry,TD6,0,GRD,,,,,0,0,0
43344_892,UGRD,810,1038,MA2101,Darwin and Evolution,L1,4,SNU,,,,,0,0,0
60457_893,UGRD,610,1323,LC1007,Industrial Management,SA5,4,GRD,,,,,56,0,0
24911_894,UGRD,930,1216,LC2006B,Japanese 5,E1,4,GRD,AUD,Y,,AUD,73.6,16,4
4643_895,UGRD,1120,1036,GEK1508,Calculus for Computing,L9,0.6,GRD,,,,,62,0,0
26637_896,UGRD,1220,1188,LC1007,Industrial Management,L1,4,GRD,B,Y,,B,0,16,4
13603_897,UGRD,820,1237,NM2219,Devices and Circuits,L1,4,GRD,B-,Y,,B-,65.7,0,0
60909_898,UGRD,1020,1839,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,L1,4,NON,B,Y,,B,0,14,3.5
54612_899,GRAD,1020,1136,EC2101,The Nature of Language,LSL1,4,GRD,A-,Y,,A-,67.1,9,2.25
4603_900,UGRD,1620,1583,TG3001,Engineering Principles and Practice I,P1,4,NON,B+,Y,,B+,61,16,4
5975_901,GRAD,1420,1357,EE2022,Research Methods,BA1,4,GRD,A+,Y,,A+,0,0,0
12153_902,UGRD,910,15559,SW1101E,Macro And International Economics,LSL1,4,SNU,,,,,69,0,0
1231_903,NGRD,1010,1454,SC3101,Ethics In Engineering,B1,4,GRD,B+,Y,,B+,61.5,16,4
23700_904,UGRD,1140,1839,SC1101E,Physics IE,L1,12,NON,B+,Y,,B+,69.8,16,1.33333333
49258_905,UGRD,1720,1801,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,TD7,4,GRD,B+,Y,,B+,0,18,4.5
41170_906,GRAD,1720,1090,LSM4243,Enterprise Systems Server-side Design and Development,L1,0,GRD,C,Y,,C,0,18,0
50198_907,GRAD,1410,1025,LAJ1201,DOCTORAL SEMINARS,TE3,16,GRD,,,,,54.1,0,0
6627_908,UGRD,1620,1816,EL1101E,General Biology,LSL1,0,NON,,,,,76.9,3.5,0
31999_909,UGRD,820,1148,MA2108,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),L1,0,NON,B,Y,,B,0,14,0
49844_910,UGRD,1610,1306,CS1010E,Principles of Marketing,L1,4,NON,A-,Y,,A-,0,10,2.5
39146_911,UGRD,1420,1545,SSS1207,Physics in the Life Sciences,BSB1,0,NON,,,,,0,0,0
25599_912,UGRD,1720,1027,SSS1207,Physics in the Life Sciences,L1,4,GRD,B-,Y,,B-,73.8,12,3
1057_913,GRAD,610,1791,GEK1511,Employee Management In Singapore,E1,4,SNU,,,,,79,0,0
55901_914,UGRD,1520,1108,LSM3223,Entrepreneurship,L1,4,NON,,,,,0,0,0
58514_915,UGRD,1810,1880,CE3121,Human Anatomy,L1,0,NON,B-,Y,,B-,72.8,14,0
7293_916,UGRD,1510,1058,CS1010S,Law Of Contract,L1,0,NON,C,Y,,C,0,14,0
18060_917,UGRD,910,1383,ST2137,Sociology of Deviance,L1,0,GRD,B+,Y,,B+,69.7,0,0
14491_918,UGRD,1730,1102,LSM1103,Principles of Mechanical Eng. Materials,L1,8,GRD,C+,Y,,C+,0,18,2.25
57868_919,UGRD,1810,13540,GER1000,Programming Methodology,L1,0,NON,S,Y,,S,84.8,0,0
29221_920,GRAD,1120,1217,CE3132,Innovativeness In Engineering Design,L1,0,NON,A-,Y,,A-,70.4,16,0
17696_921,UGRD,1220,1246,PR2202,Construction Project Management,SJ1,4,NOT,A,Y,,A,0,16,4
25796_922,UGRD,1220,15553,LSM2103,Introduction to Politics,T4,0,GRD,,,,,66,0,0
57611_923,UGRD,1210,1104,TG2415,Principles of Communication Management,TT4,4,GRD,A-,Y,,A-,65.1,4.5,1.125
11155_924,UGRD,1710,1003,CFG1001,Einstein's Universe & Quantum Weirdness,L1,4,GRD,,,,,0,0,0
37012_925,UMED,1320,1215,EE2021,Intercultural Communication,TT2,12,GRD,B,Y,,B,72.9,0,0
21119_926,UGRD,1010,1227,BSP1005,Physics IIE,LSL1,4,NON,B+,Y,,B+,66.8,0,0
2140_927,GRAD,1200,1055,CN3135,Simulation,L1,4,GRD,B-,Y,,B-,0,0,0
44848_928,GRAD,1420,15258,PC1222,Macroeconomic Analysis II,TW04,2,NCP,,,,,0,0,0
49222_929,UGRD,1810,1072,LSM1301,Introduction to Psychology,E1,4,GRD,C+,Y,,C+,56.9,0,0
60691_930,NGRD,1610,2732,ME2151,Probability and Statistics,L1,4,GRD,B-,Y,,B-,81.5,12,3
46230_931,NGRD,1710,1307,GEK1055,Principles of Modern Chemistry,L1,0,GRD,S,Y,,S,58.3,8,0
32652_932,UGRD,520,1810,PH1102E,"Legal Analysis, Research & Communication",TD3,0,NON,A,Y,,A,0,16,0
45736_933,GRAD,830,1047,LSM1101,"Communications, New Media and Society",BSB1,0,NON,B+,Y,,B+,66,20,0
44409_934,UGRD,1310,1190,CN2122,Chemical Engineering Principles,L1,0,GRD,B+,Y,,B+,66.5,12,0
56504_935,UGRD,1640,1467,PC1143,Medical-Surgical Nursing I,L1,4,NON,C+,Y,,C+,0,0,0
2985_936,NGRD,1710,1887,MDG5108,PROPERTY AND FACILITIES MANAGEMENT,L1,4,NON,S,Y,,S,0,0,0
54607_937,UGRD,1420,1089,BFS1001,Methods of Social Research,L1,3,NON,B,Y,,B,0,12,4
35231_938,UGRD,610,1105,CM3291,Research Methodology in Real Estate,L1,4,NON,CS,Y,,CS,0,16,4
43846_939,UGRD,1210,1523,CS1231,Nation-Building in Singapore,LSL2,1.4,GRD,A,Y,,A,0,18,12.8571429
11756_940,UGRD,1620,1780,CFG1001,Einstein's Universe & Quantum Weirdness,E1,0,NON,,,,,72.5,0,0
2174_941,UGRD,710,1006,EC1301,Financial Accounting,T1,0,GRD,S,Y,,S,0,0,0
11656_942,UGRD,1320,1604,EE1002,Theory Of Urban Design & Planning,BSB1,0,GRD,A-,Y,,A-,64.1,0,0
36529_943,UGRD,720,1174,MA1505,Quantitative Reasoning,T9,0,GRD,,,,,61.4,0,0
29267_944,UGRD,820,5746,PL3234,Industrial Attachment Programme,L1,0,GRD,IP,Y,,IP,74,0,0
39243_945,UGRD,1810,1147,CS1010S,Law Of Contract,TW01,4,NON,,,,,64.5,18,4.5
15997_946,NGRD,810,1354,MA2108,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),L1,4,GRD,B,Y,,B,81.7,18,4.5
20084_947,UGRD,1310,1008,MA1506,Mathematics II,TB07,4,NON,,,,,0,0,0
46972_948,UGRD,1220,1247,SSA2220T,Cyber Security,L1,4,GRD,B,Y,,B,74.1,14,3.5
59005_949,UGRD,620,1075,LAG1201,Public Speaking and Critical Reasoning,L01,3,GRD,S,Y,,S,0,14,4.66666667
47322_950,UGRD,520,1381,GEK1520,Understand'g Uncertainty & Stats Think'g,T7,4,NON,,,,,68,0,0
39273_951,UGRD,720,1002,PL2131,Molecular Genetics,LSL1,4,GRD,A+,Y,,A+,0,0,0
4646_952,GRAD,720,1990,EC3332,An Introduction to Literary Studies,LA1,4,GRD,A-,Y,,A-,76,18,4.5
8477_953,UGRD,1720,1734,EC2303,Science of Music,S4,0,NON,C+,Y,,C+,0,0,0
15672_954,UGRD,1310,1417,ST3131,Chemical Kinetics & Reactor Design,L1,3,NOT,B+,Y,,B+,0,0,0
16716_955,UGRD,810,1002,SSA1201,Macroeconomic Analysis I,T1,4,NON,,,,,61.8,30,7.5
55503_956,UGRD,1410,1575,CFG1010,Engineering Professionalism,L1,4,GRD,B+,Y,,B+,78.7,18,4.5
39249_957,UGRD,1810,1483,CL1101E,Separation Processes,L1,0,GRD,B,Y,,B,0,0,0
37103_958,GRAD,1720,1028,ME3122,Sensors & Actuators,TST1,0,GRD,,,,,75.4,0,0
55083_959,UGRD,1810,1997,EC3341,Korean 2,L1,0,GRD,B+,Y,C1,B+,0,0,0
23057_960,UGRD,910,1216,MA1505,Quantitative Reasoning,L2,4,GRD,,,,,0,18,4.5
28130_961,UGRD,1610,1107,TS1101E,Research and Statistical Methods II,LSL1,4,NON,S,Y,,S,64.4,0,0
32372_962,UGRD,1620,1686,LAJ1201,DOCTORAL SEMINARS,T1,4,GRD,C,Y,,C,0,10,2.5
43295_963,UGRD,1210,1107,ACC2002,Introduction to Economic Analysis,L1,4,NON,,,,,51.8,20,5
19416_964,UGRD,1720,1052,PC1143,Medical-Surgical Nursing I,L1,6,GRD,B+,Y,,B+,0,10,1.66666667
40229_965,UGRD,1810,1587,LSM3232,Exploring Science Communication through Popular Science,L1,0,GRD,,,,,77.2,14,0
29147_966,UGRD,1810,1486,EU1101E,Mechanical Systems Design I,L1,4,GRD,A-,Y,,A-,60.5,0,0
47563_967,UGRD,1110,1326,MA3252,GRADUATE SEMINARS,L1,0,GRD,B+,Y,,B+,83,12,0
43408_968,GRAD,1310,1022,MA1312,Project and Facilities Management Law,L1,4,GRD,B-,Y,,B-,69.5,20,5
38220_969,UGRD,520,1032,MA2213,Fluid Mechanics,LSL1,4,NON,A-,Y,,A-,0,0,0
19272_970,UGRD,1410,1373,IS2102,Anthropology and the Human Condition,T4,4,GRD,,,,,80.2,0,0
39432_971,UGRD,1520,1118,NM2219,Devices and Circuits,L1,0,NON,B,Y,,B,0,15,0
23643_972,UGRD,1410,1284,ST1232,Microeconomic Analysis I,E1,0,GRD,C,Y,,C,0,0,0
33812_973,UGRD,1610,1129,CFG1010,Engineering Professionalism,L1,5,GRD,,,,,82.7,0,0
16681_974,UGRD,1630,1049,GEK1505,Introductory Materials Science And Engineering,LSL1,4,GRD,IP,Y,,IP,0,12,3
37789_975,UGRD,1620,1745,LSM1103,Principles of Mechanical Eng. Materials,TD8,4,GRD,B,Y,,B,0,0,0
45502_976,UGRD,1020,1103,BSP2001,Genes and Society,L1,0,GRD,W,Y,,W,0,14,0
56073_977,UGRD,1410,1261,TS1101E,Research and Statistical Methods II,L1,6,GRD,,,,,67.5,16,2.66666667
47101_978,GRAD,1710,1734,BFS1001,Methods of Social Research,LSL1,12,GRD,,,,,52,20,1.66666667
10755_979,UGRD,1410,15258,EC1101E,Changing Landscapes of Singapore,E1,0,GRD,A,Y,,A,82.5,0,0
39315_980,GRAD,1610,1355,CM1191,Property Management,L1,0,GRD,F,N,,F,89.7,0,0
42592_981,UGRD,1310,1124,ES2002,Fluid Mechanics I,E1,4,SNU,A+,Y,,A+,57.2,12,3
52177_982,UGRD,1810,15258,CS1105,Human Anatomy and Physiology I,TQ1,3,NON,B,Y,,B,56,12,4
52441_983,UGRD,1810,1307,ES1531,Computer Graphics,TST1,0,GRD,B-,Y,,B-,62.1,24,0
17939_984,UGRD,1730,1210,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,LSL1,0,NON,B+,Y,,B+,0,16,0
51817_985,UGRD,1310,1020,MA1521,Intermediate Fluid Mechanics,L1,4,NON,,,,,46,0,0
43550_986,UGRD,1610,1124,ME2112,Clean Energy and Storage,LC,4,NON,A,Y,,A,80.7,0,0
17449_987,UGRD,1140,2517,EC3333,Mechanics Of Materials I,L8,4,GRD,C+,Y,,C+,83.5,0,0
17119_988,UGRD,1810,1544,ME2114,Law Of Torts,L1,0,GRD,C+,Y,,C+,70.6,0,0
12403_989,UGRD,1120,1311,SW1101E,Macro And International Economics,L1,4,GRD,B-,Y,,B-,0,10,2.5
8143_990,UGRD,1410,1029,MNO1001,Finance,LL1,2,GRD,,,,,72.9,0,0
40084_991,UGRD,1210,1543,PS1101E,StepUp Module (A Career Development Programme),TW01,4,NON,,,,,57.4,0,0
44582_992,UGRD,720,1887,LSM1101,"Communications, New Media and Society",L1,4,GRD,B,Y,,B,0,14,3.5
14378_993,UGRD,1210,1120,BSP1004,Probability,TST4,0,GRD,B,Y,,B,76.5,0,0
17723_994,UGRD,1610,4733,LSM1104,Feedback Control Systems,T1,0,NON,,,,,70,0,0
61429_995,UGRD,1210,1016,SC2101,Immunology,LL1,0,NON,,,,,0,0,0
54440_996,UGRD,930,1990,ME2101,Forensic Science,LSL1,0,NON,C+,Y,,C+,86.5,16,0
54815_997,UGRD,1610,1323,LAJ2201,Managerial Accounting,LSL1,12,NON,,,,,72.8,0,0
30207_998,UGRD,1810,1787,CM2191,Film Art and Human Concerns,L1,4,NON,B+,Y,,B+,64.8,36,9
33966_999,UGRD,820,1482,BSP2001,Genes and Society,TT08,4,GRD,,,,,0,0,0
41327_1000,UGRD,1220,1023,ACC1701,Entrepreneurial Marketing,L1,0,NON,B+,Y,,B+,75.9,0,0
7889_1001,UGRD,1010,1250,EC1301,Financial Accounting,TB08,4,GRD,F,N,,F,0,0,0
11091_1002,UGRD,910,1216,SC2205,Asian Markets And Marketing Management,LSL1,4,GRD,A-,Y,,A-,68.5,14,3.5
9480_1003,UGRD,720,1031,MA1521,Intermediate Fluid Mechanics,LSL1,4,GRD,,,,,59.1,18,4.5
44521_1004,UGRD,420,1063,ES1601,Engineering Visualization & Modeling,T3,4,NON,,,,,77.3,13.5,3.375
1824_1005,UGRD,1630,1604,ME3102,Honours Thesis,T10,4,NON,B-,Y,,B-,0,12,3
20084_1006,UGRD,1220,1593,IT1003,User Centred Design Methodologies,L1,4,GRD,C+,Y,,C+,0,24,6
44979_1007,GRAD,1810,1188,HR2002,HeadStart Module (A Career Development Programme),L1,0,GRD,,,,,80,0,0
3449_1008,UGRD,1110,1191,ME3122,Sensors & Actuators,L1,0,GRD,,,,,0,0,0
15122_1009,GRAD,1010,15555,HY1101E,Microeconomic Analysis II,B8,0,SNU,A-,Y,,A-,0,18,0
43328_1010,UGRD,820,8504,LAJ2201,Managerial Accounting,L1,4,SNU,,,,,79.7,16,4
61615_1011,UGRD,1620,1779,MA1101R,Making Sense of Society,LSL1,4,GRD,B+,Y,,B+,0,10,2.5
31660_1012,UGRD,810,1661,DSC2006,Managerial Economics,L1,0,GRD,,,,,79.4,0,0
56428_1013,UGRD,1400,1467,ME2121,Introduction to Computer Networks,LSL2,4,GRD,B+,Y,,B+,83,0,0
